filedFor,year_quarter,Basic Materials_w,Communication Services_w,Consumer Cyclical_w,Consumer Defensive_w,Energy_w,Financial Services_w,Healthcare_w,Industrials_w,Real Estate_w,Technology_w,Utilities_w,Basic Materials_logp,Communication Services_logp,Consumer Cyclical_logp,Consumer Defensive_logp,Energy_logp,Financial Services_logp,Healthcare_logp,Industrials_logp,Real Estate_logp,Technology_logp,Utilities_logp,portfolio_value
2021-12-31,2021Q4,,4.771862610830884,1.9344700681275184,11.597184532593216,1.3609750199098531,29.102140939396342,1.5895899423116506,0.0038609005356423,0.2546890405023841,49.38522694579251,,,5.589044838259233,7.384461402350289,6.690345229172582,6.0467573097559075,6.477033865655801,7.404838939363641,6.796779049090226,5.783055655550709,8.024682144286524,,329767625000
2022-03-31,2022Q1,0.3105222223286139,3.8797034619477944,1.5298373455918917,11.31761937040821,9.2820311152446,27.03164094578956,1.4047228341828022,0.0035132239304167,0.1189413420505486,45.121468138525564,,6.316171435887882,5.459968403972453,7.288032445138866,6.673891938870605,6.366350152997659,6.457726788193342,7.374509922606541,6.76902183279196,5.711816824085469,7.935258200152438,,362601424000
2022-06-30,2022Q2,0.3593959392185478,4.193925432983249,1.192658542290682,13.397999230383116,10.915719309169084,25.57572916947865,1.330761344869975,0.0036185816326035,0.0603017957152115,42.96989065425888,,6.138072574650863,5.225907944468035,6.98265867619141,6.620139854699943,6.303058421728174,6.260250409651302,7.30941988003283,6.604499189522853,5.544278619847001,7.706594902527812,,299647793000
2022-09-30,2022Q3,0.3010302323790157,3.756679842974199,1.2787416604858488,12.195609545821553,12.250993173209787,24.24434649277434,1.4166116874583905,0.1051067598680279,,44.45088060502883,,6.058585642279344,5.0876580278159995,7.023144392464227,6.545033560519325,6.314562020362362,6.223349807400833,7.252309047131505,6.5519370759160225,,7.640051101663814,,291405615000
2022-12-31,2022Q4,0.3320213387754024,3.5533149696001916,1.1843657278377355,13.717349034225071,13.877482880515265,24.66275323732427,1.2789636638353097,0.1429343860772579,,41.250814761809494,,6.1934865768648715,5.071228512233326,6.913220298988393,6.658177918830908,6.510764204896637,6.345180099273568,7.368680346931382,6.723111056183538,,7.68348191090125,,299007622119
2023-03-31,2023Q1,0.2953788983066128,3.3338322577455193,0.9309206119305056,12.303961923749313,10.710714299651292,22.45161886710291,1.1669074513026338,0.1210141282700941,,48.68565156194112,,6.2303239812989055,5.255044447941139,7.0596004292334715,6.659780986794387,6.4534675446298015,6.28279002920643,7.320348243767967,6.7529594224044915,,7.878147750445278,,325108752692
2023-06-30,2023Q2,0.1782104955859393,2.16957937292293,1.0152204707791417,10.95009050759224,9.348737249805994,21.875602506839662,1.057072471890699,0.154762758986712,,53.25072416559669,,6.2575334652406704,5.3756487179583266,7.193340183209972,6.657779963106711,6.435444987529209,6.3299169386270275,7.345119487607087,6.811343522205642,,8.034579213009714,,348194055552
2023-09-30,2023Q3,,2.008273759093116,0.770660909349661,11.308948656603803,10.51954024026382,22.42119477117303,1.0833737920548143,0.1236287889217485,,51.76437908254,,,5.403622910907371,7.142036574706803,6.5894215205249935,6.542745701770261,6.313837810712578,7.314033370331935,6.7541028169020585,,7.974381441958469,,314952628264
2023-12-31,2023Q4,,1.8288047631216555,0.6112230618183646,10.77936258380316,9.480047520254816,25.24782827884198,1.0745565971965982,0.1417987915948997,,50.836378403368535,,,5.49618411214232,7.247799706130813,6.647714338895812,6.473381280989824,6.443797302736302,7.389193300938843,6.862318503857793,,8.104549374999145,,351900674461
2024-03-31,2024Q1,,1.9181831924770472,0.7648669799507667,11.872362541543607,10.70837930548366,31.225625563884208,1.5023478453569563,0.1669178288589748,,41.84131674244478,,,5.66445239679886,7.297409362814692,6.6945496701205665,6.588857716169554,6.546699327344415,7.443575894350589,6.964428630536936,,8.250531282438216,,331680406332
2024-06-30,2024Q2,,2.100414319634924,0.9643309976487132,13.743364439982397,12.37402943599428,37.88392389122557,1.786541374658091,0.2416178567513473,,30.90577768410467,,,5.738151663283441,7.315264926453933,6.7023780021900725,6.548734708141091,6.530527726525799,7.43296301768946,6.928165559969595,,8.388793697331248,,279969062343
2024-09-30,2024Q3,,2.183758996307775,0.9601103113537316,16.170199972168927,11.496775094112644,39.435030940003806,2.2213271317010186,0.3780740723451772,,27.15472348200693,,,5.751302010025054,7.381134475945595,6.788723997550031,6.516888057421068,6.625604511478119,7.493584462861508,7.044957477217799,,8.390204966043303,,266378900503
2024-12-31,2024Q4,,2.2680901823168305,1.2369453656962563,14.684609369284892,11.315636386902812,38.9585960143157,2.020429647658875,0.3690578646006429,,29.146635169223984,,,5.833816101237489,7.512704943465549,6.749521302316858,6.484406164493495,6.690146386201316,7.380723260191887,7.0171924955637754,,8.435879013331778,,267175474249
